TagName,DateTime,Value,StringValue
EQ02.POWER,2019-01-02 00:18:49,3.0,3
EQ02.TEMP,2019-01-02 00:18:50,8.0,8
EQ02.POWER,2019-01-02 00:19:01,8.0,8
EQ02.POWER,2019-01-02 00:19:05,4.0,4
EQ02.TEMP,2019-01-02 00:19:08,5.0,5
EQ02.POWER,2019-01-02 00:19:09,3.0,3
EQ02.TEMP,2019-01-02 00:19:09,4.0,4
EQ02.POWER,2019-01-02 00:19:11,4.0,4
EQ02.POWER,2019-01-02 00:19:12,2.0,2
EQ02.TEMP,2019-01-02 00:19:12,0.0,0
EQ02.POWER,2019-01-02 00:19:16,5.0,5
EQ02.TEMP,2019-01-02 00:19:16,6.0,6
EQ02.POWER,2019-01-02 00:19:17,0.0,0
EQ02.POWER,2019-01-02 00:19:18,4.0,4
EQ02.POWER,2019-01-02 00:19:24,5.0,5
EQ02.POWER,2019-01-02 00:19:25,2.0,2
EQ02.TEMP,2019-01-02 00:19:25,0.0,0
EQ02.TEMP,2019-01-02 00:19:28,4.0,4
EQ02.POWER,2019-01-02 00:19:30,9.0,9
EQ02.POWER,2019-01-02 00:19:31,1.0,1
EQ02.TEMP,2019-01-02 00:19:35,4.0,4
EQ02.POWER,2019-01-02 00:19:37,6.0,6
EQ02.TEMP,2019-01-02 00:19:38,0.0,0
EQ02.POWER,2019-01-02 00:19:39,6.0,6
EQ02.TEMP,2019-01-02 00:19:39,9.0,9
EQ02.POWER,2019-01-02 00:19:42,6.0,6
EQ02.TEMP,2019-01-02 00:19:55,1.0,1
EQ02.POWER,2019-01-02 00:19:57,3.0,3
EQ02.TEMP,2019-01-02 00:19:58,8.0,8
EQ02.POWER,2019-01-02 00:19:59,9.0,9
EQ02.TEMP,2019-01-02 00:20:03,7.0,7
EQ02.POWER,2019-01-02 00:20:05,7.0,7
EQ02.POWER,2019-01-02 00:20:07,5.0,5
EQ02.TEMP,2019-01-02 00:20:07,7.0,7
EQ02.POWER,2019-01-02 00:20:11,1.0,1
EQ02.POWER,2019-01-02 00:20:12,7.0,7
EQ02.TEMP,2019-01-02 00:20:22,0.0,0
EQ02.POWER,2019-01-02 00:20:24,9.0,9
EQ02.TEMP,2019-01-02 00:20:26,2.0,2
EQ02.TEMP,2019-01-02 00:20:31,0.0,0
EQ02.POWER,2019-01-02 00:20:35,1.0,1
EQ02.TEMP,2019-01-02 00:20:37,6.0,6
EQ02.POWER,2019-01-02 00:20:43,9.0,9
EQ02.TEMP,2019-01-02 00:20:43,1.0,1
EQ02.TEMP,2019-01-02 00:20:48,0.0,0
EQ02.POWER,2019-01-02 00:20:55,5.0,5
EQ02.TEMP,2019-01-02 00:20:56,5.0,5
EQ02.POWER,2019-01-02 00:21:02,9.0,9
EQ02.TEMP,2019-01-02 00:21:02,3.0,3
EQ03.BATCH,2019-01-02 00:21:03,,B10023
EQ03.STATUS,2019-01-02 00:21:03,0.0,0
EQ03.TEMP,2019-01-02 00:21:06,8.0,8
EQ03.POWER,2019-01-02 00:21:12,8.0,8
EQ03.POWER,2019-01-02 00:21:18,2.0,2
EQ03.POWER,2019-01-02 00:21:19,2.0,2
EQ03.TEMP,2019-01-02 00:21:23,6.0,6
EQ03.POWER,2019-01-02 00:21:26,8.0,8
EQ03.TEMP,2019-01-02 00:21:30,8.0,8
EQ03.POWER,2019-01-02 00:21:33,9.0,9
EQ03.TEMP,2019-01-02 00:21:33,4.0,4
EQ03.TEMP,2019-01-02 00:21:35,7.0,7
EQ03.TEMP,2019-01-02 00:21:38,9.0,9
EQ03.TEMP,2019-01-02 00:21:39,3.0,3
EQ03.TEMP,2019-01-02 00:21:40,3.0,3
EQ03.TEMP,2019-01-02 00:21:42,3.0,3
EQ03.POWER,2019-01-02 00:21:43,3.0,3
EQ03.TEMP,2019-01-02 00:21:47,9.0,9
EQ03.POWER,2019-01-02 00:21:49,8.0,8
EQ03.TEMP,2019-01-02 00:21:56,6.0,6
EQ03.TEMP,2019-01-02 00:21:57,0.0,0
EQ03.TEMP,2019-01-02 00:21:58,3.0,3
EQ03.POWER,2019-01-02 00:22:02,1.0,1
EQ03.TEMP,2019-01-02 00:22:06,2.0,2
EQ03.TEMP,2019-01-02 00:22:07,5.0,5
EQ03.POWER,2019-01-02 00:22:08,2.0,2
EQ03.POWER,2019-01-02 00:22:09,0.0,0
EQ03.POWER,2019-01-02 00:22:13,7.0,7
EQ03.TEMP,2019-01-02 00:22:16,6.0,6
EQ03.POWER,2019-01-02 00:22:17,2.0,2
EQ03.POWER,2019-01-02 00:22:18,8.0,8
EQ03.POWER,2019-01-02 00:22:20,4.0,4
EQ03.TEMP,2019-01-02 00:22:27,7.0,7
EQ03.TEMP,2019-01-02 00:22:30,4.0,4
EQ03.POWER,2019-01-02 00:22:31,8.0,8
EQ03.TEMP,2019-01-02 00:22:32,6.0,6
EQ03.POWER,2019-01-02 00:22:38,7.0,7
EQ03.TEMP,2019-01-02 00:22:40,5.0,5
EQ03.TEMP,2019-01-02 00:22:42,4.0,4
EQ03.POWER,2019-01-02 00:22:43,6.0,6
EQ03.POWER,2019-01-02 00:22:44,2.0,2
EQ03.TEMP,2019-01-02 00:22:44,2.0,2
EQ03.POWER,2019-01-02 00:22:45,0.0,0
EQ03.POWER,2019-01-02 00:22:46,1.0,1
EQ03.TEMP,2019-01-02 00:22:46,4.0,4
EQ03.TEMP,2019-01-02 00:22:47,4.0,4
EQ03.TEMP,2019-01-02 00:22:49,6.0,6
EQ03.TEMP,2019-01-02 00:22:54,7.0,7
EQ03.TEMP,2019-01-02 00:22:56,3.0,3
EQ03.POWER,2019-01-02 00:22:57,8.0,8
EQ03.TEMP,2019-01-02 00:22:57,8.0,8
EQ03.TEMP,2019-01-02 00:22:58,4.0,4
EQ03.TEMP,2019-01-02 00:23:00,8.0,8
EQ03.POWER,2019-01-02 00:23:01,0.0,0
EQ03.POWER,2019-01-02 00:23:04,4.0,4
EQ03.POWER,2019-01-02 00:23:05,7.0,7
EQ03.TEMP,2019-01-02 00:23:05,4.0,4
EQ03.POWER,2019-01-02 00:23:07,2.0,2
EQ03.POWER,2019-01-02 00:23:16,7.0,7
EQ03.POWER,2019-01-02 00:23:18,5.0,5
EQ03.POWER,2019-01-02 00:23:20,7.0,7
EQ03.TEMP,2019-01-02 00:23:22,3.0,3
EQ03.TEMP,2019-01-02 00:23:24,1.0,1
EQ03.TEMP,2019-01-02 00:23:35,8.0,8
EQ03.TEMP,2019-01-02 00:23:39,5.0,5
EQ03.POWER,2019-01-02 00:23:42,8.0,8
EQ03.POWER,2019-01-02 00:23:43,2.0,2
EQ03.POWER,2019-01-02 00:23:50,3.0,3
EQ03.TEMP,2019-01-02 00:23:50,8.0,8
EQ03.POWER,2019-01-02 00:23:54,8.0,8
EQ03.TEMP,2019-01-02 00:23:55,4.0,4
EQ03.TEMP,2019-01-02 00:23:59,7.0,7
EQ03.POWER,2019-01-02 00:24:01,1.0,1
EQ03.TEMP,2019-01-02 00:24:02,3.0,3
EQ03.POWER,2019-01-02 00:24:03,0.0,0
EQ03.POWER,2019-01-02 00:24:04,0.0,0
EQ03.POWER,2019-01-02 00:24:07,1.0,1
EQ03.TEMP,2019-01-02 00:24:08,8.0,8
EQ03.POWER,2019-01-02 00:24:09,8.0,8
EQ03.TEMP,2019-01-02 00:24:10,5.0,5
EQ03.POWER,2019-01-02 00:24:12,8.0,8
EQ03.TEMP,2019-01-02 00:24:12,9.0,9
EQ03.POWER,2019-01-02 00:24:14,0.0,0
EQ03.TEMP,2019-01-02 00:24:14,7.0,7
EQ03.TEMP,2019-01-02 00:24:16,7.0,7
EQ03.TEMP,2019-01-02 00:24:18,0.0,0
EQ03.POWER,2019-01-02 00:24:19,1.0,1
EQ03.TEMP,2019-01-02 00:24:19,6.0,6
EQ03.POWER,2019-01-02 00:24:20,3.0,3
EQ03.TEMP,2019-01-02 00:24:20,4.0,4
EQ03.TEMP,2019-01-02 00:24:22,7.0,7
EQ03.POWER,2019-01-02 00:24:23,6.0,6
EQ03.TEMP,2019-01-02 00:24:23,9.0,9
EQ03.TEMP,2019-01-02 00:24:24,9.0,9
EQ03.TEMP,2019-01-02 00:24:25,6.0,6
EQ03.POWER,2019-01-02 00:24:31,8.0,8
EQ03.POWER,2019-01-02 00:24:33,8.0,8
EQ03.POWER,2019-01-02 00:24:38,0.0,0
EQ03.POWER,2019-01-02 00:24:40,7.0,7
EQ03.TEMP,2019-01-02 00:24:40,4.0,4
EQ03.TEMP,2019-01-02 00:24:41,1.0,1
EQ03.POWER,2019-01-02 00:24:49,0.0,0
EQ03.POWER,2019-01-02 00:24:50,9.0,9
EQ03.POWER,2019-01-02 00:24:52,9.0,9
EQ03.TEMP,2019-01-02 00:24:52,9.0,9
EQ03.TEMP,2019-01-02 00:24:59,6.0,6
EQ03.TEMP,2019-01-02 00:25:00,2.0,2
EQ03.TEMP,2019-01-02 00:25:01,5.0,5
EQ03.TEMP,2019-01-02 00:25:03,3.0,3
EQ03.POWER,2019-01-02 00:25:04,5.0,5
EQ03.POWER,2019-01-02 00:25:05,6.0,6
EQ03.TEMP,2019-01-02 00:25:07,0.0,0
EQ03.TEMP,2019-01-02 00:25:11,1.0,1
EQ03.TEMP,2019-01-02 00:25:12,1.0,1
EQ03.POWER,2019-01-02 00:25:13,3.0,3
EQ03.POWER,2019-01-02 00:25:14,0.0,0
EQ03.POWER,2019-01-02 00:25:16,1.0,1
EQ03.TEMP,2019-01-02 00:25:22,4.0,4
EQ03.TEMP,2019-01-02 00:25:23,1.0,1
EQ03.TEMP,2019-01-02 00:25:26,7.0,7
EQ03.POWER,2019-01-02 00:25:27,5.0,5
EQ03.POWER,2019-01-02 00:25:28,6.0,6
EQ03.POWER,2019-01-02 00:25:30,4.0,4
EQ03.POWER,2019-01-02 00:25:31,5.0,5
EQ03.POWER,2019-01-02 00:25:33,2.0,2
EQ03.TEMP,2019-01-02 00:25:34,0.0,0
EQ03.POWER,2019-01-02 00:25:36,3.0,3
EQ03.TEMP,2019-01-02 00:25:37,4.0,4
EQ03.POWER,2019-01-02 00:25:39,7.0,7
EQ03.POWER,2019-01-02 00:25:41,5.0,5
EQ03.TEMP,2019-01-02 00:25:46,3.0,3
EQ03.POWER,2019-01-02 00:25:47,0.0,0
EQ03.POWER,2019-01-02 00:25:48,6.0,6
EQ03.POWER,2019-01-02 00:25:49,8.0,8
EQ03.TEMP,2019-01-02 00:25:49,1.0,1
EQ03.TEMP,2019-01-02 00:26:00,9.0,9
EQ03.TEMP,2019-01-02 00:26:01,7.0,7
EQ03.POWER,2019-01-02 00:26:05,5.0,5
EQ03.POWER,2019-01-02 00:26:19,0.0,0
EQ03.TEMP,2019-01-02 00:26:21,5.0,5
EQ03.POWER,2019-01-02 00:26:22,4.0,4
EQ03.TEMP,2019-01-02 00:26:23,0.0,0
EQ03.TEMP,2019-01-02 00:26:25,2.0,2
EQ03.POWER,2019-01-02 00:26:27,9.0,9
EQ03.TEMP,2019-01-02 00:26:27,2.0,2
EQ03.POWER,2019-01-02 00:26:31,5.0,5
EQ03.TEMP,2019-01-02 00:26:39,5.0,5
EQ03.TEMP,2019-01-02 00:26:44,7.0,7
EQ03.POWER,2019-01-02 00:26:47,7.0,7
EQ03.POWER,2019-01-02 00:26:48,0.0,0
EQ03.POWER,2019-01-02 00:26:50,6.0,6
EQ03.TEMP,2019-01-02 00:26:50,2.0,2
EQ03.TEMP,2019-01-02 00:26:52,4.0,4
EQ03.TEMP,2019-01-02 00:26:57,3.0,3
EQ03.POWER,2019-01-02 00:27:00,3.0,3
EQ03.POWER,2019-01-02 00:27:02,6.0,6
EQ03.TEMP,2019-01-02 00:27:02,8.0,8
EQ03.POWER,2019-01-02 00:27:04,4.0,4
EQ03.TEMP,2019-01-02 00:27:04,2.0,2
EQ03.TEMP,2019-01-02 00:27:05,2.0,2
EQ03.POWER,2019-01-02 00:27:06,4.0,4
EQ03.TEMP,2019-01-02 00:27:08,4.0,4
EQ03.TEMP,2019-01-02 00:27:09,4.0,4
EQ03.TEMP,2019-01-02 00:27:10,2.0,2
EQ03.TEMP,2019-01-02 00:27:11,9.0,9
EQ03.TEMP,2019-01-02 00:27:12,0.0,0
EQ03.POWER,2019-01-02 00:27:13,7.0,7
EQ03.POWER,2019-01-02 00:27:14,7.0,7
EQ03.POWER,2019-01-02 00:27:16,4.0,4
EQ03.TEMP,2019-01-02 00:27:20,3.0,3
EQ03.TEMP,2019-01-02 00:27:21,6.0,6
EQ03.TEMP,2019-01-02 00:27:23,0.0,0
EQ03.TEMP,2019-01-02 00:27:25,4.0,4
EQ03.POWER,2019-01-02 00:27:26,9.0,9
EQ03.POWER,2019-01-02 00:27:27,7.0,7
EQ03.POWER,2019-01-02 00:27:33,1.0,1
EQ03.TEMP,2019-01-02 00:27:33,7.0,7
EQ03.POWER,2019-01-02 00:27:34,8.0,8
EQ03.TEMP,2019-01-02 00:27:39,8.0,8
EQ03.POWER,2019-01-02 00:27:41,6.0,6
EQ03.TEMP,2019-01-02 00:27:42,4.0,4
EQ03.POWER,2019-01-02 00:27:46,7.0,7
EQ03.TEMP,2019-01-02 00:27:48,8.0,8
EQ03.POWER,2019-01-02 00:27:51,5.0,5
EQ03.TEMP,2019-01-02 00:27:51,4.0,4
EQ03.POWER,2019-01-02 00:27:53,7.0,7
EQ03.TEMP,2019-01-02 00:27:53,4.0,4
EQ03.POWER,2019-01-02 00:27:54,8.0,8
EQ03.TEMP,2019-01-02 00:28:00,0.0,0
EQ03.POWER,2019-01-02 00:28:03,3.0,3
EQ03.TEMP,2019-01-02 00:28:07,7.0,7
EQ03.POWER,2019-01-02 00:28:08,8.0,8
EQ03.TEMP,2019-01-02 00:28:09,2.0,2
EQ03.POWER,2019-01-02 00:28:13,9.0,9
EQ03.POWER,2019-01-02 00:28:19,8.0,8
EQ03.POWER,2019-01-02 00:28:24,2.0,2
EQ03.TEMP,2019-01-02 00:28:27,1.0,1
EQ03.TEMP,2019-01-02 00:28:28,0.0,0
EQ03.TEMP,2019-01-02 00:28:29,9.0,9
EQ03.POWER,2019-01-02 00:28:36,8.0,8
EQ03.POWER,2019-01-02 00:28:37,1.0,1
EQ03.POWER,2019-01-02 00:28:43,3.0,3
EQ03.POWER,2019-01-02 00:28:47,4.0,4
EQ03.TEMP,2019-01-02 00:28:47,3.0,3
EQ03.TEMP,2019-01-02 00:28:49,2.0,2
EQ03.TEMP,2019-01-02 00:28:58,7.0,7
EQ03.TEMP,2019-01-02 00:28:59,0.0,0
EQ03.POWER,2019-01-02 00:29:00,6.0,6
EQ03.TEMP,2019-01-02 00:29:02,4.0,4
EQ03.POWER,2019-01-02 00:29:06,3.0,3
EQ03.POWER,2019-01-02 00:29:08,4.0,4
EQ03.POWER,2019-01-02 00:29:10,4.0,4
EQ03.POWER,2019-01-02 00:29:16,8.0,8
EQ03.POWER,2019-01-02 00:29:17,9.0,9
EQ03.TEMP,2019-01-02 00:29:17,0.0,0
EQ03.TEMP,2019-01-02 00:29:20,0.0,0
EQ03.TEMP,2019-01-02 00:29:25,4.0,4
EQ03.POWER,2019-01-02 00:29:26,5.0,5
EQ03.POWER,2019-01-02 00:29:28,2.0,2
EQ03.POWER,2019-01-02 00:29:30,6.0,6
EQ03.TEMP,2019-01-02 00:29:30,5.0,5
EQ03.POWER,2019-01-02 00:29:44,3.0,3
EQ03.POWER,2019-01-02 00:29:46,9.0,9
EQ03.TEMP,2019-01-02 00:29:47,7.0,7
EQ03.TEMP,2019-01-02 00:29:48,5.0,5
EQ03.POWER,2019-01-02 00:29:50,5.0,5
EQ03.POWER,2019-01-02 00:29:53,7.0,7
EQ03.POWER,2019-01-02 00:29:54,4.0,4
EQ03.POWER,2019-01-02 00:29:55,5.0,5
EQ03.TEMP,2019-01-02 00:30:04,3.0,3
EQ03.POWER,2019-01-02 00:30:05,9.0,9
EQ03.TEMP,2019-01-02 00:30:05,7.0,7
EQ03.TEMP,2019-01-02 00:30:07,0.0,0
EQ03.TEMP,2019-01-02 00:30:09,7.0,7
EQ03.POWER,2019-01-02 00:30:12,8.0,8
EQ03.TEMP,2019-01-02 00:30:12,8.0,8
EQ03.POWER,2019-01-02 00:30:13,9.0,9
EQ03.TEMP,2019-01-02 00:30:18,4.0,4
EQ03.POWER,2019-01-02 00:30:23,5.0,5
EQ03.TEMP,2019-01-02 00:30:24,7.0,7
EQ03.POWER,2019-01-02 00:30:28,4.0,4
EQ01.BATCH,2019-01-01 23:01:26,,B10024
EQ01.STATUS,2019-01-01 23:01:26,0.0,0
EQ01.TEMP,2019-01-01 23:01:29,9.0,9
EQ01.TEMP,2019-01-01 23:01:30,5.0,5
EQ01.TEMP,2019-01-01 23:01:31,2.0,2
EQ01.TEMP,2019-01-01 23:01:32,0.0,0
EQ01.POWER,2019-01-01 23:01:33,0.0,0
EQ01.TEMP,2019-01-01 23:01:36,6.0,6
EQ01.POWER,2019-01-01 23:01:38,4.0,4
EQ01.POWER,2019-01-01 23:01:43,1.0,1
EQ01.POWER,2019-01-01 23:01:44,2.0,2
EQ01.TEMP,2019-01-01 23:01:44,6.0,6
EQ01.POWER,2019-01-01 23:01:47,0.0,0
EQ01.TEMP,2019-01-01 23:01:48,1.0,1
EQ01.POWER,2019-01-01 23:01:58,8.0,8
EQ01.TEMP,2019-01-01 23:02:07,2.0,2
EQ01.POWER,2019-01-01 23:02:08,8.0,8
EQ01.TEMP,2019-01-01 23:02:08,3.0,3
EQ01.TEMP,2019-01-01 23:02:10,3.0,3
EQ01.TEMP,2019-01-01 23:02:11,3.0,3
EQ01.POWER,2019-01-01 23:02:14,3.0,3
EQ01.POWER,2019-01-01 23:02:18,7.0,7
EQ01.POWER,2019-01-01 23:02:20,6.0,6
EQ01.POWER,2019-01-01 23:02:22,9.0,9
EQ01.TEMP,2019-01-01 23:02:26,8.0,8
EQ01.TEMP,2019-01-01 23:02:30,8.0,8
EQ01.POWER,2019-01-01 23:02:31,8.0,8
EQ01.POWER,2019-01-01 23:02:38,4.0,4
EQ01.TEMP,2019-01-01 23:02:42,5.0,5
EQ01.TEMP,2019-01-01 23:02:44,0.0,0
EQ01.POWER,2019-01-01 23:02:45,3.0,3
EQ01.POWER,2019-01-01 23:02:48,2.0,2
EQ01.TEMP,2019-01-01 23:02:49,4.0,4
EQ01.TEMP,2019-01-01 23:02:55,0.0,0
EQ01.TEMP,2019-01-01 23:03:00,3.0,3
EQ01.TEMP,2019-01-01 23:03:01,9.0,9
EQ01.POWER,2019-01-01 23:03:03,9.0,9
EQ01.TEMP,2019-01-01 23:03:05,0.0,0
EQ01.TEMP,2019-01-01 23:03:10,0.0,0
EQ01.POWER,2019-01-01 23:03:20,3.0,3
EQ01.POWER,2019-01-01 23:03:21,5.0,5
EQ01.TEMP,2019-01-01 23:03:28,8.0,8
EQ01.POWER,2019-01-01 23:03:31,5.0,5
EQ01.TEMP,2019-01-01 23:03:33,3.0,3
EQ01.POWER,2019-01-01 23:03:34,4.0,4
EQ01.TEMP,2019-01-01 23:03:35,0.0,0
EQ01.POWER,2019-01-01 23:03:36,1.0,1
EQ01.TEMP,2019-01-01 23:03:37,4.0,4
EQ01.POWER,2019-01-01 23:03:46,3.0,3
EQ01.POWER,2019-01-01 23:03:48,5.0,5
EQ01.POWER,2019-01-01 23:03:49,3.0,3
EQ01.POWER,2019-01-01 23:03:51,7.0,7
EQ01.POWER,2019-01-01 23:03:52,1.0,1
EQ01.POWER,2019-01-01 23:03:55,5.0,5
EQ01.POWER,2019-01-01 23:03:58,1.0,1
EQ01.TEMP,2019-01-01 23:04:00,0.0,0
EQ01.POWER,2019-01-01 23:04:01,1.0,1
EQ01.POWER,2019-01-01 23:04:05,3.0,3
EQ01.POWER,2019-01-01 23:04:06,6.0,6
EQ01.TEMP,2019-01-01 23:04:06,9.0,9
EQ01.POWER,2019-01-01 23:04:07,7.0,7
EQ01.POWER,2019-01-01 23:04:08,7.0,7
EQ01.POWER,2019-01-01 23:04:12,3.0,3
EQ01.TEMP,2019-01-01 23:04:16,0.0,0
EQ01.TEMP,2019-01-01 23:04:17,0.0,0
EQ01.POWER,2019-01-01 23:04:21,3.0,3
EQ01.TEMP,2019-01-01 23:04:27,6.0,6
EQ01.TEMP,2019-01-01 23:04:31,6.0,6
EQ01.POWER,2019-01-01 23:04:34,3.0,3
EQ01.POWER,2019-01-01 23:04:36,7.0,7
EQ01.POWER,2019-01-01 23:04:38,4.0,4
EQ01.TEMP,2019-01-01 23:04:42,2.0,2
EQ01.TEMP,2019-01-01 23:04:43,7.0,7
EQ01.POWER,2019-01-01 23:04:44,5.0,5
EQ01.POWER,2019-01-01 23:04:47,5.0,5
EQ01.POWER,2019-01-01 23:04:49,8.0,8
EQ01.TEMP,2019-01-01 23:04:50,1.0,1
EQ01.POWER,2019-01-01 23:04:53,4.0,4
EQ01.TEMP,2019-01-01 23:05:00,6.0,6
EQ01.TEMP,2019-01-01 23:05:01,7.0,7
EQ01.POWER,2019-01-01 23:05:11,4.0,4
EQ01.POWER,2019-01-01 23:05:24,3.0,3
EQ01.POWER,2019-01-01 23:05:27,3.0,3
EQ01.POWER,2019-01-01 23:05:29,8.0,8
EQ01.POWER,2019-01-01 23:05:36,6.0,6
EQ01.TEMP,2019-01-01 23:05:37,8.0,8
EQ01.POWER,2019-01-01 23:05:39,0.0,0
EQ01.TEMP,2019-01-01 23:05:42,8.0,8
EQ01.POWER,2019-01-01 23:05:43,3.0,3
EQ01.TEMP,2019-01-01 23:05:45,0.0,0
EQ01.POWER,2019-01-01 23:05:46,8.0,8
EQ01.POWER,2019-01-01 23:05:51,9.0,9
EQ01.TEMP,2019-01-01 23:05:59,8.0,8
EQ01.POWER,2019-01-01 23:06:00,6.0,6
EQ01.POWER,2019-01-01 23:06:01,0.0,0
EQ01.TEMP,2019-01-01 23:06:03,8.0,8
EQ01.POWER,2019-01-01 23:06:05,2.0,2
EQ01.POWER,2019-01-01 23:06:07,9.0,9
EQ01.POWER,2019-01-01 23:06:08,0.0,0
EQ01.POWER,2019-01-01 23:06:11,7.0,7
EQ01.TEMP,2019-01-01 23:06:13,9.0,9
EQ01.POWER,2019-01-01 23:06:18,4.0,4
EQ01.TEMP,2019-01-01 23:06:21,9.0,9
EQ01.TEMP,2019-01-01 23:06:24,7.0,7
EQ01.POWER,2019-01-01 23:06:25,8.0,8
EQ01.POWER,2019-01-01 23:06:26,3.0,3
EQ01.POWER,2019-01-01 23:06:28,0.0,0
EQ01.POWER,2019-01-01 23:06:32,9.0,9
EQ01.TEMP,2019-01-01 23:06:33,7.0,7
EQ01.POWER,2019-01-01 23:06:35,6.0,6
EQ01.POWER,2019-01-01 23:06:37,6.0,6
EQ01.POWER,2019-01-01 23:06:42,2.0,2
EQ01.TEMP,2019-01-01 23:06:42,1.0,1
EQ01.POWER,2019-01-01 23:06:43,9.0,9
EQ01.TEMP,2019-01-01 23:06:45,6.0,6
EQ01.TEMP,2019-01-01 23:06:46,4.0,4
EQ01.TEMP,2019-01-01 23:06:48,5.0,5
EQ01.TEMP,2019-01-01 23:06:49,2.0,2
EQ01.POWER,2019-01-01 23:06:51,7.0,7
EQ01.TEMP,2019-01-01 23:06:52,0.0,0
EQ01.POWER,2019-01-01 23:06:54,0.0,0
EQ01.TEMP,2019-01-01 23:06:54,9.0,9
EQ01.POWER,2019-01-01 23:06:56,3.0,3
EQ01.POWER,2019-01-01 23:06:58,0.0,0
EQ01.TEMP,2019-01-01 23:07:02,7.0,7
EQ01.POWER,2019-01-01 23:07:10,7.0,7
EQ01.POWER,2019-01-01 23:07:11,7.0,7
EQ01.TEMP,2019-01-01 23:07:13,7.0,7
EQ01.TEMP,2019-01-01 23:07:15,8.0,8
EQ01.POWER,2019-01-01 23:07:22,6.0,6
EQ01.TEMP,2019-01-01 23:07:25,7.0,7
EQ01.POWER,2019-01-01 23:07:26,9.0,9
EQ01.POWER,2019-01-01 23:07:27,1.0,1
EQ01.POWER,2019-01-01 23:07:31,1.0,1
EQ01.POWER,2019-01-01 23:07:35,2.0,2
EQ01.TEMP,2019-01-01 23:07:36,0.0,0
EQ01.TEMP,2019-01-01 23:07:39,7.0,7
EQ01.TEMP,2019-01-01 23:07:42,7.0,7
EQ01.POWER,2019-01-01 23:07:43,3.0,3
EQ01.TEMP,2019-01-01 23:07:43,1.0,1
EQ01.POWER,2019-01-01 23:07:44,7.0,7
EQ01.TEMP,2019-01-01 23:07:48,3.0,3
EQ01.POWER,2019-01-01 23:07:57,0.0,0
EQ01.TEMP,2019-01-01 23:07:57,0.0,0
EQ01.POWER,2019-01-01 23:08:00,5.0,5
EQ01.POWER,2019-01-01 23:08:04,8.0,8
EQ01.TEMP,2019-01-01 23:08:04,5.0,5
EQ01.POWER,2019-01-01 23:08:05,8.0,8
EQ01.TEMP,2019-01-01 23:08:06,0.0,0
EQ01.TEMP,2019-01-01 23:08:08,2.0,2
EQ01.TEMP,2019-01-01 23:08:10,5.0,5
EQ01.POWER,2019-01-01 23:08:11,4.0,4
EQ01.TEMP,2019-01-01 23:08:11,4.0,4
EQ01.POWER,2019-01-01 23:08:16,3.0,3
EQ01.POWER,2019-01-01 23:08:24,2.0,2
EQ01.TEMP,2019-01-01 23:08:24,6.0,6
EQ01.TEMP,2019-01-01 23:08:25,7.0,7
EQ01.TEMP,2019-01-01 23:08:29,2.0,2
EQ01.TEMP,2019-01-01 23:08:44,4.0,4
EQ01.TEMP,2019-01-01 23:08:48,8.0,8
EQ01.POWER,2019-01-01 23:08:49,4.0,4
EQ01.POWER,2019-01-01 23:08:56,6.0,6
EQ01.TEMP,2019-01-01 23:08:58,3.0,3
EQ01.POWER,2019-01-01 23:08:59,9.0,9
EQ01.POWER,2019-01-01 23:09:02,4.0,4
EQ01.TEMP,2019-01-01 23:09:09,0.0,0
EQ01.POWER,2019-01-01 23:09:13,9.0,9
EQ01.POWER,2019-01-01 23:09:15,7.0,7
EQ01.TEMP,2019-01-01 23:09:15,7.0,7
EQ01.TEMP,2019-01-01 23:09:18,6.0,6
EQ01.POWER,2019-01-01 23:09:25,8.0,8
EQ01.POWER,2019-01-01 23:09:30,0.0,0
EQ01.POWER,2019-01-01 23:09:31,7.0,7
EQ01.TEMP,2019-01-01 23:09:33,6.0,6
EQ01.POWER,2019-01-01 23:09:35,1.0,1
EQ01.POWER,2019-01-01 23:09:36,2.0,2
EQ01.POWER,2019-01-01 23:09:41,3.0,3
EQ01.TEMP,2019-01-01 23:09:44,4.0,4
EQ01.POWER,2019-01-01 23:09:46,6.0,6
EQ01.POWER,2019-01-01 23:09:48,5.0,5
EQ01.POWER,2019-01-01 23:09:50,5.0,5
EQ01.POWER,2019-01-01 23:09:51,8.0,8
EQ01.POWER,2019-01-01 23:09:52,6.0,6
EQ01.POWER,2019-01-01 23:09:55,3.0,3
EQ01.TEMP,2019-01-01 23:09:58,6.0,6
EQ01.TEMP,2019-01-01 23:10:02,9.0,9
EQ01.POWER,2019-01-01 23:10:06,2.0,2
EQ01.POWER,2019-01-01 23:10:07,4.0,4
EQ01.POWER,2019-01-01 23:10:09,5.0,5
EQ01.POWER,2019-01-01 23:10:10,5.0,5
EQ01.TEMP,2019-01-01 23:10:10,5.0,5
EQ01.POWER,2019-01-01 23:10:15,1.0,1
EQ01.TEMP,2019-01-01 23:10:16,1.0,1
EQ01.TEMP,2019-01-01 23:10:18,8.0,8
EQ01.POWER,2019-01-01 23:10:26,5.0,5
EQ01.POWER,2019-01-01 23:10:28,1.0,1
EQ01.TEMP,2019-01-01 23:10:28,8.0,8
EQ01.POWER,2019-01-01 23:10:35,2.0,2
EQ01.POWER,2019-01-01 23:10:38,9.0,9
EQ01.TEMP,2019-01-01 23:10:47,1.0,1
EQ01.TEMP,2019-01-01 23:10:48,1.0,1
